occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,hot_water_showers,hot_water_showers_minutes
0.667,0.249,0.249,0.467,0,0,0,0.421,0.622,0.239,0,0,0.216,0,0
0.667,0.275,0.275,0,0,0,0,0.749,0.63,0.32,0,0,0.216,0,0
0.667,0.331,0.331,0,0,0,0,0.807,0.622,0.446,0,0,0.173,0,0
0.333,0.234,0.234,0,0,0,0,0.614,0.585,0.283,0,0,0.303,0,0
0.667,0.505,0.505,0,0,0,0,0.807,0.57,0.521,0,0,0.238,0.205,9
0.667,0.392,0.392,0,0,0,0,0.807,0.535,0.317,0,0,0.237,0.264,12
1,0.117,0.117,0,0,0,0,0.614,0.537,0.0781,0,0,0.175,0.18,8
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0866,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.279,0.279,0,0,0,0,0.421,0.544,0.0653,0,0,0.151,0.205,9
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.158,0.0978,5
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.161,0.101,5
0.333,0.145,0.145,0.7,0,0,0,0.421,0.559,0.0676,0,0,0,0,0
0.667,0.237,0.237,0,0,0,0,0.421,0.552,0.134,0,0,0.0873,0.119,6
0.667,0.237,0.237,0.233,0,0,0,0.421,0.552,0.142,0,0,0.237,0.145,7
0.667,0.237,0.237,0,0,0,0,0.421,0.57,0.158,0,0,0.859,0.311,14
0.333,0.145,0.145,0.233,0,0,0,0.421,0.581,0.106,0,0,0.339,0.343,15
0.667,0.249,0.249,0,0,0,0,0.421,0.622,0.239,0,0,0.571,0.306,14
0.667,0.275,0.275,0,0,0,0,0.749,0.63,0.32,0,0,0.26,0,0
0.667,0.331,0.331,0,0,0,0,0.807,0.622,0.446,0,0,0.173,0,0
0.667,0.417,0.417,0,0,0,0,0.807,0.604,0.55,0,0,0.13,0,0
0.667,0.505,0.505,0,0,0,0,0.807,0.57,0.521,0,0,0.196,0.267,12
0.667,0.221,0.221,0,0,0,0,0.614,0.55,0.167,0,0,0.0634,0.0862,4
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.0433,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.135,0.184,8
0.667,0.165,0.165,0,0,0,0,0.421,0.555,0.0444,0,0,0.123,0.167,8
0.667,0.163,0.163,0.25,0,0,0,0.421,0.559,0.0654,0,0,0.149,0.203,9
0.667,0.158,0.158,0.217,0,0,0,0.421,0.559,0.0826,0,0,0.276,0.375,17
0.667,0.258,0.258,0,0,0,0,0.421,0.552,0.174,0,0,0.0657,0.0893,4
0.667,0.247,0.247,0.25,0,0,0,0.421,0.552,0.191,0,0,0.173,0,0
0.333,0.145,0.145,0.217,0,0,0,0.421,0.559,0.111,0,0,0.173,0,0
0.333,0.144,0.144,0,0,0,0,0.421,0.559,0.129,0,0,0.173,0,0
0.333,0.143,0.143,0,0,0,0,0.421,0.559,0.146,0,0,0.0433,0,0
0.667,0.144,0.144,0,0,0,0,0.421,0.568,0.159,0,0,0.433,0,0
0.667,0.145,0.145,0,0,0,0,0.421,0.581,0.167,0,0,0.26,0,0
0.667,0.149,0.149,0,0.583,0,0,0.421,0.594,0.172,0.785,0,0,0,0
0.667,0.275,0.275,0,0.35,0,0,0.749,0.63,0.383,0.492,0,0.0866,0,0
0.667,0.331,0.331,0,0,0,0,0.807,0.622,0.501,0.298,0,0.216,0,0
0.667,0.417,0.417,0,0,0,0,0.807,0.604,0.588,0,0,0.0866,0,0
0.667,0.278,0.278,0,0,0,0,0.614,0.568,0.281,0,0,0.519,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.117,0.117,0,0,0,0,0.614,0.537,0.0894,0,0,0,0,0
1,0.0749,0.0749,0,0,0,0,0.614,0.533,0.0451,0,0,0,0,0
1,0.0583,0.0583,0,0,0,0,0.614,0.533,0.0286,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.614,0.533,0.0211,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.235,0.319,15
0.667,0.277,0.277,0,0,0,0,0.421,0.552,0.113,0,0,0.138,0.187,9
0.667,0.266,0.266,0,0,0,0,0.421,0.552,0.147,0,0,0.0984,0.134,6
0.333,0.154,0.154,0,0,0,0,0.421,0.559,0.0961,0,0,0.0433,0,0
0.333,0.149,0.149,0,0,0,0,0.421,0.559,0.104,0,0,0.0433,0,0
0.333,0.145,0.145,0,0,0,0,0.421,0.559,0.111,0,0,0.0433,0,0
0.333,0.144,0.144,0,0,0,0,0.421,0.559,0.129,0,0,0.0433,0,0
0.333,0.143,0.143,0,0,0,0,0.421,0.559,0.146,0,0,0,0,0
0.333,0.144,0.144,0.933,0,0,0,0.421,0.568,0.159,0,0,0.0433,0,0
0.667,0.24,0.24,0,0,0,0,0.421,0.596,0.315,0,0,0.363,0.141,7
1,0.348,0.348,0,0,0.103,0,0.421,0.65,0.479,0,0,0.23,0.194,9
1,0.388,0.388,0,0,0.414,0.867,0.912,0.663,0.565,0,0.187,0.273,0.135,6
1,0.471,0.471,0,0,0,0.1,1,0.65,0.743,0,0.185,0.0866,0,0
0.667,0.417,0.417,0,0,0,0,0.807,0.604,0.588,0,0.191,0.173,0,0
0.667,0.278,0.278,0,0,0,0,0.614,0.568,0.281,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.173,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.0749,0.0749,0,0,0,0,0.614,0.533,0.0383,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.147,0.2,9
1,0.137,0.137,0,0,0,0,0.614,0.542,0.0323,0,0,0.12,0.163,8
1,0.279,0.279,0,0,0,0,0.421,0.544,0.0653,0,0,0.269,0.365,9
0.667,0.163,0.163,0,0,0,0,0.421,0.559,0.0473,0,0,0.104,0.141,7
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.32,0,0
0.333,0.154,0.154,0,0,0,0,0.421,0.559,0.0593,0,0,0.216,0,0
0.333,0.149,0.149,0,0,0,0,0.421,0.559,0.0646,0,0,0.0866,0,0
0.333,0.145,0.145,0,0,0,0,0.421,0.559,0.0676,0,0,0,0,0
0.333,0.144,0.144,0,0,0,0,0.421,0.559,0.0751,0,0,0,0,0
0.333,0.143,0.143,0,0,0,0,0.421,0.559,0.0789,0,0,0.13,0,0
0.333,0.144,0.144,0,0,0,0,0.421,0.568,0.0871,0,0,0,0,0
0.333,0.145,0.145,0,0,0,0,0.421,0.581,0.106,0,0,0.0866,0,0
0.333,0.149,0.149,0,0,0,0,0.421,0.594,0.128,0,0,0.0866,0,0
0.333,0.162,0.162,0,0,0,0,0.585,0.598,0.168,0,0,0.389,0,0
0.333,0.19,0.19,0,0,0,0,0.614,0.594,0.231,0,0,0.0433,0,0
0.333,0.234,0.234,0,0,0,0,0.614,0.585,0.283,0,0,0.295,0.224,10
0.667,0.278,0.278,0,0,0,0,0.614,0.568,0.269,0,0,0.0433,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0866,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.165,0.165,0,0,0,0,0.421,0.555,0.0406,0,0,0,0,0
0.667,0.163,0.163,0,0,0,0,0.421,0.559,0.0473,0,0,0.221,0.3,14
0.667,0.158,0.158,0,0,0,0,0.421,0.559,0.0541,0,0,0.124,0.168,8
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0866,0,0
0.667,0.239,0.239,0,0,0,0,0.421,0.552,0.119,0,0,0.252,0.167,8
0.667,0.237,0.237,0,0,0,0,0.421,0.552,0.134,0,0,0.352,0.419,19
0.667,0.237,0.237,0,0,0,0,0.421,0.552,0.142,0,0,0,0,0
0.667,0.237,0.237,0,0,0,0,0.421,0.57,0.158,0,0,0.13,0,0
0.333,0.145,0.145,0.233,0,0,0,0.421,0.581,0.106,0,0,0.26,0,0
0.667,0.249,0.249,0,0,0,0,0.421,0.622,0.239,0,0,0.463,0.335,15
0.667,0.275,0.275,0,0,0,0,0.749,0.63,0.32,0,0,0.173,0,0
0.333,0.19,0.19,0,0,0,0,0.614,0.594,0.231,0,0,0.346,0,0
0.667,0.234,0.234,0,0,0,0,0.614,0.585,0.283,0,0,0.0433,0,0
0.667,0.278,0.278,0,0,0,0,0.614,0.568,0.269,0,0,0,0,0
0.667,0.221,0.221,0.233,0,0,0,0.614,0.55,0.167,0,0,0,0,0
1,0.117,0.117,0,0,0,0,0.614,0.537,0.0781,0,0,0.0433,0,0
1,0.0749,0.0749,0,0,0,0,0.614,0.533,0.0383,0,0,0,0,0
1,0.0583,0.0583,0,0,0,0,0.614,0.533,0.0241,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.165,0.165,0,0,0.103,0,0.421,0.555,0.0406,0,0,0.264,0.359,10
0.667,0.277,0.277,1,0,0.414,0.233,0.421,0.552,0.0788,0,0.283,0.18,0.244,11
0.667,0.266,0.266,0.883,0,0,0,0.421,0.552,0.0923,0,0.593,0,0,0
0.667,0.258,0.258,0,0,0,0,0.421,0.552,0.103,0,0.527,0.173,0,0
0.667,0.247,0.247,0,0,0,0,0.421,0.552,0.113,0,0.0299,0.0433,0,0
0.667,0.239,0.239,0,0,0,0,0.421,0.552,0.119,0,0,0.0866,0,0
0.667,0.237,0.237,0,0,0,0,0.421,0.552,0.134,0,0,0.216,0,0
0.667,0.143,0.143,0,0,0,0,0.421,0.559,0.0789,0,0,0.13,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.173,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.26,0,0
0.333,0.05,0.05,0.233,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0,0
0.333,0.162,0.162,0,0,0,0,0.585,0.598,0.168,0.138,0,0.0866,0,0
0.667,0.331,0.331,0,0.833,0,0,0.807,0.622,0.446,0.486,0,0,0,0
0.667,0.417,0.417,0,0.1,0,0,0.807,0.604,0.55,0,0,0,0,0
0.667,0.505,0.505,0,0,0,0,0.807,0.57,0.521,0,0,0.0433,0,0
1,0.563,0.563,0,0,0,0,1,0.52,0.468,0,0,0.0433,0,0
1,0.117,0.117,0,0,0,0,0.614,0.537,0.0781,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.143,0.194,9
1,0.0775,0.0775,0,0,0,0,0.614,0.533,0.0241,0,0,0.198,0.27,12
1,0.137,0.137,0,0,0,0,0.614,0.542,0.0323,0,0,0.166,0.225,10
1,0.279,0.279,0.25,0,0,0,0.421,0.544,0.0653,0,0,0.201,0.273,13
0.667,0.277,0.277,0.683,0.0833,0,0,0.421,0.552,0.0788,0.503,0,0.0433,0,0
0.333,0.158,0.158,0.5,1,0,0,0.421,0.559,0.0541,0.335,0,0,0,0
0.333,0.154,0.154,0.433,0.0833,0,0,0.421,0.559,0.0593,0,0,0,0,0
0.333,0.149,0.149,0,0,0,0,0.421,0.559,0.0646,0,0,0.13,0,0
0.333,0.145,0.145,0,0,0,0,0.421,0.559,0.0676,0,0,0.0866,0,0
0.333,0.144,0.144,0,0,0,0,0.421,0.559,0.0751,0,0,0.0433,0,0
0.333,0.143,0.143,0,0,0,0,0.421,0.559,0.0789,0,0,0.13,0,0
0.333,0.144,0.144,0,0,0,0,0.421,0.568,0.0871,0,0,0.26,0,0
0.333,0.145,0.145,0,0,0,0,0.421,0.581,0.106,0,0,0.173,0,0
0.333,0.149,0.149,0.7,0,0,0,0.421,0.594,0.128,0,0,0.242,0.153,7
0.667,0.275,0.275,0,0,0,0,0.749,0.63,0.32,0,0,0.13,0,0
0.333,0.19,0.19,0,0,0,0,0.614,0.594,0.231,0,0,0.13,0,0
0.333,0.234,0.234,0,0,0,0,0.614,0.585,0.283,0,0,0.0866,0,0
0.667,0.505,0.505,0,0,0,0,0.807,0.57,0.521,0,0,0,0,0
0.667,0.221,0.221,0,0,0,0,0.614,0.55,0.167,0,0,0.13,0,0
0.667,0.117,0.117,0,0,0,0,0.614,0.537,0.0781,0,0,0.0866,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0866,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0691,0.0939,5
1,0.165,0.165,0,0,0,0,0.421,0.555,0.0406,0,0,0.219,0.298,13
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.667,0.158,0.158,0,0,0,0,0.421,0.559,0.0541,0,0,0,0,0
0.667,0.154,0.154,0,0,0,0,0.421,0.559,0.0593,0,0,0.0866,0,0
0.667,0.149,0.149,0.25,0.583,0,0,0.421,0.559,0.0646,0.667,0,0.13,0,0
0.667,0.239,0.239,1,0.583,0,0,0.421,0.552,0.119,0.127,0,0,0,0
1,0.331,0.331,1,0.333,0,0,0.421,0.546,0.194,0.652,0,0.13,0,0
1,0.33,0.33,0.35,0.717,0,0,0.421,0.546,0.205,0.543,0,0.303,0,0
0.667,0.237,0.237,0,0.35,0,0,0.421,0.57,0.158,0.762,0,0.303,0,0
0.667,0.24,0.24,0,0,0,0,0.421,0.596,0.196,0.21,0,0.0433,0,0
0.667,0.249,0.249,0,0,0,0,0.421,0.622,0.239,0,0,0.0433,0,0
0.333,0.162,0.162,0,0,0,0,0.585,0.598,0.168,0,0,0.0866,0,0
0.667,0.331,0.331,0,0,0,0,0.807,0.622,0.446,0,0,0.216,0,0
0.667,0.417,0.417,0,0,0,0,0.807,0.604,0.55,0,0,0.0866,0,0
1,0.505,0.505,0,0,0,0,0.807,0.57,0.521,0,0,0.303,0,0
1,0.221,0.221,0,0,0,0,0.614,0.55,0.167,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.165,0.165,0,0,0,0,0.421,0.555,0.0444,0,0,0.163,0.221,10
1,0.163,0.163,0,0,0,0,0.421,0.559,0.0654,0,0,0.0731,0.0993,5
1,0.266,0.266,0,0,0,0,0.421,0.552,0.147,0,0,0.384,0.178,9
1,0.258,0.258,0,0,0,0,0.421,0.552,0.174,0,0,0.382,0.226,10
1,0.247,0.247,0,0,0,0,0.421,0.552,0.191,0,0,0.229,0.311,15
1,0.239,0.239,0.7,0,0,0,0.421,0.552,0.204,0,0,0.522,0.177,8
0.667,0.237,0.237,0,0,0,0,0.421,0.552,0.24,0,0,0.343,0,0
0.667,0.237,0.237,0,0,0,0,0.421,0.552,0.273,0,0,0,0,0
0.667,0.237,0.237,0,0,0,0,0.421,0.57,0.3,0,0,0.323,0.263,12
0.667,0.24,0.24,0,0,0,0,0.421,0.596,0.315,0,0,0.182,0.13,6
0.333,0.149,0.149,0.233,0,0,0,0.421,0.594,0.172,0,0,0.0866,0,0
0.667,0.275,0.275,0,0,0,0,0.749,0.63,0.383,0,0,0.389,0,0
0.667,0.331,0.331,0,0,0,0,0.807,0.622,0.501,0,0,0.216,0,0
0.667,0.417,0.417,0,0,0,0,0.807,0.604,0.588,0,0,0.0866,0,0
1,0.505,0.505,0,0,0,0,0.807,0.57,0.543,0,0,0,0,0
1,0.221,0.221,0,0,0,0,0.614,0.55,0.182,0,0,0.0433,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.173,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.163,0.163,0,0,0,0,0.421,0.553,0.0444,0,0,0,0,0
0.667,0.273,0.273,0,0,0.517,0.683,0.421,0.55,0.113,0.105,0.277,0.335,0.455,20
0.667,0.26,0.26,0,0.667,0,0,0.421,0.55,0.148,0.637,0.43,0.0714,0.097,5
0.667,0.253,0.253,0,0.467,0,0,0.421,0.55,0.175,0,0.596,0.0433,0,0
0.667,0.242,0.242,0.233,0,0,0,0.421,0.55,0.191,0,0.529,0.173,0,0
1,0.327,0.327,0,0,0,0,0.421,0.542,0.298,0,0.321,0.13,0,0
1,0.323,0.323,0,0,0,0,0.421,0.542,0.352,0,0.169,0.246,0.217,10
1,0.323,0.323,0,0,0,0,0.421,0.542,0.402,0,0.341,0,0,0
0.333,0.141,0.141,0,0,0,0,0.421,0.566,0.16,0,0,0.13,0,0
0.667,0.235,0.235,0,0,0,0,0.421,0.593,0.316,0,0,0.0866,0,0
0.667,0.244,0.244,0,0,0,0,0.421,0.619,0.327,0,0,0.26,0,0
0.667,0.271,0.271,0,0,0,0,0.749,0.627,0.384,0,0,0.0866,0,0
0.667,0.327,0.327,0,0,0,0,0.807,0.619,0.503,0,0,0.211,0.228,10
0.667,0.413,0.413,0,0,0,0,0.807,0.601,0.59,0,0,0.272,0.311,7
1,0.501,0.501,0,0,0,0,0.807,0.567,0.545,0,0,0.194,0.264,13
1,0.22,0.22,0,0,0,0,0.614,0.549,0.182,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.314,0.427,13
1,0.39,0.39,0,0,0,0,0.421,0.529,0.0903,0,0,0.468,0.381,10
1,0.384,0.384,0,0,0,0,0.421,0.542,0.111,0,0,0.364,0.495,18
1,0.366,0.366,0.25,0,0,0,0.421,0.542,0.131,0,0,0.017,0.0231,1
0.667,0.253,0.253,0.45,0,0,0,0.421,0.55,0.103,0,0,0.0665,0.0904,4
0.333,0.146,0.146,0,0,0,0,0.421,0.558,0.0648,0,0,0.748,0.227,10
0.333,0.142,0.142,0,0,0,0,0.421,0.558,0.0678,0,0,0.114,0.155,7
0.333,0.141,0.141,0,0,0,0,0.421,0.558,0.0753,0,0,0,0,0
0.333,0.141,0.141,0,0,0,0,0.421,0.558,0.0791,0,0,0,0,0
0.333,0.141,0.141,0,0,0,0,0.421,0.566,0.0873,0,0,0.0866,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.579,0.106,0,0,0.26,0,0
0.333,0.147,0.147,0.233,0,0,0,0.421,0.592,0.128,0,0,0.0433,0,0
0.333,0.16,0.16,0,0,0,0,0.585,0.596,0.169,0.225,0,0.346,0,0
0.667,0.327,0.327,0,0.833,0,0,0.807,0.619,0.448,0.733,0,0.173,0,0
1,0.595,0.595,0,0.3,0,0,1,0.619,0.82,0,0,0.112,0.0939,5
0.667,0.276,0.276,0,0,0,0,0.614,0.566,0.269,0,0,0.0866,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.216,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.077,0.077,0,0,0,0,0.614,0.532,0.0241,0,0,0.179,0.243,11
1,0.222,0.222,0,0,0,0,0.807,0.515,0.0489,0,0,0.185,0.251,11
0.667,0.276,0.276,0.233,0,0,0,0.421,0.541,0.0655,0,0,0,0,0
0.333,0.161,0.161,0,0,0,0,0.421,0.558,0.0475,0,0,0.791,0.494,22
0.333,0.155,0.155,0,0,0,0,0.421,0.558,0.0542,0,0,0.563,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.13,0,0
0.333,0.146,0.146,0.7,0,0,0,0.421,0.558,0.0648,0,0,0,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.558,0.0678,0,0,0,0,0
0.667,0.232,0.232,0,0,0,0,0.421,0.55,0.135,0,0,0,0,0
0.667,0.232,0.232,0,0,0,0,0.421,0.55,0.142,0,0,0.13,0,0
0.333,0.141,0.141,0,0,0,0,0.421,0.566,0.0873,0,0,0.303,0,0
0.667,0.235,0.235,0,0,0,0,0.421,0.593,0.196,0,0,0.173,0,0
0.667,0.244,0.244,0,0,0,0,0.421,0.619,0.24,0,0,0.0866,0,0
0.667,0.271,0.271,0,0,0,0,0.749,0.627,0.321,0,0,0.534,0.197,9
0.333,0.188,0.188,0,0,0,0,0.614,0.592,0.232,0,0,0.216,0,0
0.333,0.232,0.232,0,0,0,0,0.614,0.583,0.284,0,0,0.145,0.197,9
0.667,0.501,0.501,0,0,0,0,0.807,0.567,0.523,0,0,0.0433,0,0
0.667,0.389,0.389,0,0,0,0,0.807,0.533,0.318,0,0,0.13,0.177,8
0.667,0.117,0.117,0,0,0,0,0.614,0.536,0.0783,0,0,0.128,0.173,8
0.667,0.0749,0.0749,0,0,0,0,0.614,0.532,0.0384,0,0,0.102,0.139,6
0.667,0.0583,0.0583,0,0,0,0,0.614,0.532,0.0241,0,0,0.0866,0,0
1,0.05,0.05,0,0,0,0,0.807,0.498,0.0188,0,0,0.216,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.0504,0.0504,0,0,0,0,0.614,0.532,0.0189,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0866,0,0
0.667,0.136,0.136,0.467,0,0,0,0.614,0.54,0.0324,0,0,0.678,0.371,17
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.333,0.155,0.155,0.467,0,0,0,0.421,0.558,0.0542,0,0,0.0866,0,0
0.667,0.253,0.253,0,0,0,0,0.421,0.55,0.103,0,0,0,0,0
0.667,0.242,0.242,0,0,0,0,0.421,0.55,0.114,0,0,0.273,0.371,10
0.667,0.234,0.234,0,0,0,0,0.421,0.55,0.12,0,0,0.358,0.369,12
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.216,0,0
0.333,0.141,0.141,0,0,0,0,0.421,0.558,0.0791,0,0,0,0,0
0.667,0.232,0.232,0,0,0,0,0.421,0.567,0.159,0,0,0,0,0
0.667,0.235,0.235,0.25,0,0,0,0.421,0.593,0.196,0,0,0,0,0
